Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Price
2023,Infiniti,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,,6,10.73,90,9.3,1,79282
2023,Infiniti,Other Model Type,SUV,4WD,Charcoal,Other Colour,Gas,Automatic,,8,15.54,90,6.4,1,91452
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Black,Gas,Automatic,,8,15.12,90,6.6,1,95440
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Other Colour,Gas,Automatic,,8,15.12,90,6.6,1,95440
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,White,Gas,Automatic,,8,15.12,90,6.6,1,95440
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Blue,Gas,Automatic,,8,15.12,90,6.6,1,95440
2023,Infiniti,Other Model Type,SUV,AWD,Grey,Black,Gas,Automatic,5,8,15.12,25,6.6,1,95818
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Black,Gas,Automatic,,8,15.12,90,6.6,1,99452
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Blue,Gas,Automatic,,8,15.12,90,6.6,1,100932
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Other Colour,Gas,Automatic,,8,15.12,90,6.6,1,100932
2023,Infiniti,Other Model Type,SUV,4WD,Charcoal,Other Colour,Gas,Automatic,,8,15.12,90,6.6,1,100932
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,White,Gas,Automatic,,8,15.12,90,6.6,1,100932
2023,Infiniti,Other Model Type,SUV,4WD,Other Colour,Black,Gas,Automatic,,8,15.12,90,6.6,1,100932
2023,Infiniti,Other Model Type,SUV,4WD,Charcoal,Other Colour,Gas,Automatic,,8,15.12,90,6.6,1,100932
2008,Infiniti,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,,,10.92,209000,9.2,16,6995
2009,Infiniti,Other Model Type,Sedan,AWD,Tan,Black,Gas,Automatic,4,6,10.42,227524,9.6,15,6995
2011,Infiniti,Other Model Type,Sedan,AWD,Grey,Grey,Gas,Automatic,4,,10.34,306171,9.7,13,6995
2004,Infiniti,Other Model Type,Coupe,RWD,Black,Black,Gas,Automatic,2,6,10.51,116000,9.5,20,11900
2009,Infiniti,Other Model Type,Sedan,AWD,Tan,White,Premium Unleaded,Automatic,4,6,11.41,110133,8.8,15,11990
2013,Infiniti,X3,SUV,AWD,Black,Other Colour,Gas,Other,4,6,10.15,217102,9.9,11,11995
2011,Infiniti,Other Model Type,Sedan,AWD,Black,Other Colour,Premium Unleaded,Automatic,4,6,10.34,174933,9.7,13,13990
2014,Infiniti,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.51,214852,10.5,10,13995
2014,Infiniti,X5,SUV,AWD,Beige,White,Gas,Automatic,4,,10.3,155418,9.7,10,16998
2014,Infiniti,Q5,Sedan,AWD,Black,Grey,Gas,Automatic,4,6,9.39,119000,10.6,10,19950
2015,Infiniti,Other Model Type,SUV,4WD,Black,White,Gas,Automatic,,,14.65,242000,6.8,9,19995
2011,Infiniti,X5,SUV,4x4,Black,Other Colour,Gas,Automatic,4,8,13.27,187000,7.5,13,20900
2015,Infiniti,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,5,,10.71,118319,9.3,9,24800
2015,Infiniti,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,,,12.85,127233,7.8,9,24988
2018,Infiniti,Q5,Sedan,AWD,Charcoal,Black,Gas,Automatic,4,,10.74,92371,9.3,6,28598
2019,Infiniti,X5,Wagon,AWD,Black,White,Premium Unleaded,Other,4,4,9.01,103231,11.1,5,30990
2019,Infiniti,X5,SUV,AWD,Charcoal,Other Colour,Gas,Automatic,4,,9.01,57473,11.1,5,30998
2020,Infiniti,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Other,,6,10.93,108851,9.1,4,31888
2021,Infiniti,Q5,Sedan,AWD,Charcoal,White,Gas,Automatic,4,6,10.79,15500,9.3,3,43888
2021,Infiniti,Q5,Sedan,AWD,Charcoal,Other Colour,Gas,Automatic,4,6,10.79,90,9.3,3,45898
2020,Infiniti,X5,SUV,AWD,Brown,Blue,Premium Unleaded,Automatic,4,,9.68,6000,10.3,4,47910
2020,Infiniti,X5,SUV,AWD,Charcoal,Blue,Gas,Automatic,4,4,9.68,4426,10.3,4,48008
2020,Infiniti,X5,SUV,AWD,Other Colour,White,Gas,Other,4,4,9.68,15000,10.3,4,54108
2023,Infiniti,X5,SUV,AWD,Other Colour,Blue,Gas,Automatic,,4,9.68,90,10.3,1,59340
2023,Infiniti,X5,SUV,AWD,Other Colour,Red,Gas,Automatic,5,4,9.68,25,10.3,1,59918
2023,Infiniti,X5,SUV,AWD,Other Colour,Black,Gas,Automatic,,4,9.68,90,10.3,1,61340
2023,Infiniti,X5,SUV,AWD,Grey,Black,Gas,Automatic,4,4,9.46,25,10.6,1,65868
2022,Infiniti,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,,6,10.82,14031,9.2,2,65995
2023,Infiniti,Q5,Sedan,AWD,Other Colour,Black,Gas,Automatic,,6,11.06,90,9.0,1,68390
2007,Infiniti,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,10.8,216500,9.3,17,3995
2009,Infiniti,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,6,10.42,250000,9.6,15,5995
2004,Infiniti,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,,6,11.52,226000,8.7,20,5995
2008,Infiniti,X3,SUV,AWD,White,Grey,Gas,Automatic,4,6,10.92,207000,9.2,16,8995
2010,Infiniti,Other Model Type,Sedan,AWD,Other Colour,Blue,Gas,Automatic,,6,9.95,220000,10.1,14,8995
2007,Infiniti,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,10.8,153020,9.3,17,8998
2012,Infiniti,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,,10.74,179,9.3,12,10995
2013,Infiniti,X3,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,10.3,142433,9.7,11,14588
2012,Infiniti,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,6,9.95,199130,10.1,12,14888
2012,Infiniti,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,8,11.2,154000,8.9,12,14900
2011,Infiniti,X5,SUV,4x4,Other Colour,White,Gas,Automatic,4,8,13.27,221619,7.5,13,16995
2014,Infiniti,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,,10.34,180013,9.7,10,16995
2020,Infiniti,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,10.93,68272,9.1,4,18990
2020,Infiniti,Q5,Sedan,AWD,Black,White,Gas,Automatic,4,6,10.79,71942,9.3,4,29880
2018,Infiniti,Q5,Sedan,AWD,Black,White,Gas,Automatic,4,4,9.66,35000,10.4,6,30995
2020,Infiniti,X5,SUV,AWD,Beige,White,Gas,Automatic,4,,9.68,78990,10.3,4,33888
2019,Infiniti,Other Model Type,SUV,4WD,Other Colour,Other Colour,Gas,Automatic,,,15.06,78000,6.6,5,42888
2018,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,6,11.82,75530,8.5,6,39800
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,4,9.85,57017,10.2,5,39800
2017,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,,11.84,41000,8.4,7,46888
2020,Other Brand,Other Model Type,Coupe,AWD,Other Colour,White,Gas,Automatic,2,6,11.29,59293,8.9,4,68800
2017,Other Brand,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,11.82,90107,8.5,7,32990
2021,Other Brand,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,2,,11.29,16442,8.9,3,109990
2003,Other Brand,Other Model Type,Coupe,RWD,Beige,Other Colour,Gas,Automatic,2,8,11.1,187451,9.0,21,14888
2014,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,6,12.18,134859,8.2,10,17888
2014,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,12.18,110000,8.2,10,18995
2013,Other Brand,Other Model Type,Sedan,AWD,Brown,Blue,Gas,Automatic,4,6,10.9,171000,9.2,11,18999
2017,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Gas,Automatic,4,6,10.18,174000,9.8,7,19995
2021,Other Brand,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,4,9.85,31258,10.2,3,56922
2015,Other Brand,Other Model Type,Sedan,AWD,Black,Grey,Gas,Automatic,4,,12.35,131000,8.1,9,24889
2011,Other Brand,Other Model Type,Sedan,RWD,White,Blue,Gas,Automatic,4,,13.45,52950,7.4,13,27888
2017,Other Brand,Other Model Type,Sedan,AWD,Red,Other Colour,Diesel,Automatic,4,,6.9,88000,14.5,7,27950
2017,Other Brand,Other Model Type,Sedan,AWD,Red,Black,Gas,Automatic,4,6,10.18,118837,9.8,7,27985
2018,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Diesel,Automatic,4,4,6.9,67000,14.5,6,28450
2007,Other Brand,Other Model Type,Convertible,RWD,Black,White,Gas,Automatic,2,8,11.12,140000,9.0,17,28985
2007,Other Brand,Other Model Type,Convertible,RWD,Black,White,Gas,Automatic,2,8,11.12,140000,9.0,17,28985
2017,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,6,11.82,183781,8.5,7,29888
2019,Other Brand,Other Model Type,Sedan,AWD,White,Other Colour,Gas,Automatic,4,4,8.8,115000,11.4,5,32750
2017,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Black,Gas,Automatic,4,6,10.18,29319,9.8,7,34910
2019,Other Brand,Other Model Type,SUV,AWD,White,White,Diesel,Automatic,4,4,8.14,76000,12.3,5,35950
2017,Other Brand,Other Model Type,SUV,AWD,Red,White,Gas,Automatic,4,6,11.82,80570,8.5,7,36800
2017,Other Brand,Other Model Type,SUV,AWD,Tan,White,Gas,Automatic,4,6,11.82,74530,8.5,7,36800
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.85,50113,10.2,6,36800
2017,Other Brand,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,6,11.82,69488,8.5,7,36800
2020,Other Brand,Other Model Type,SUV,,Black,Black,Gas,Automatic,4,,9.91,40027,10.1,4,47950
2017,Other Brand,Other Model Type,SUV,AWD,Black,White,Diesel,Automatic,4,4,8.14,84000,12.3,7,36900
2018,Other Brand,Other Model Type,SUV,,Other Colour,White,Premium Unleaded,Other,,,9.83,71051,10.2,6,37900
2017,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.82,89000,8.5,7,37950
2018,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,6,11.82,106080,8.5,6,39888
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.85,36041,10.2,5,42988
2019,Other Brand,Other Model Type,Sedan,AWD,Brown,Black,Gas,Automatic,4,6,11.75,79789,8.5,5,42995
2019,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.85,41891,10.2,5,43590
2019,Other Brand,Other Model Type,SUV,AWD,Tan,Black,Gas,Automatic,4,4,10.03,63211,10.0,5,44888
2019,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,6,11.82,72150,8.5,5,46888
2019,Other Brand,Other Model Type,SUV,AWD,White,White,Gas,Automatic,4,,9.85,40000,10.2,5,49888
2020,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,4,9.91,48258,10.1,4,54800
2017,Other Brand,Other Model Type,Coupe,RWD,Black,White,Gas,Automatic,2,6,10.78,57600,9.3,7,57777
2016,Other Brand,Other Model Type,Convertible,RWD,Beige,Black,Gas,Automatic,2,6,10.48,50000,9.5,8,58799
2023,Other Brand,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,8,12.77,6952,7.8,1,132888
2016,Other Brand,Other Model Type,Convertible,AWD,Black,Grey,Gas,Automatic,2,8,13.32,20084,7.5,8,78800
2018,Other Brand,Other Model Type,Coupe,AWD,Other Colour,Black,Gas,Automatic,2,6,11.29,26100,8.9,6,79800
2018,Other Brand,Other Model Type,Coupe,AWD,Black,Blue,Gas,Automatic,2,8,13.26,33600,7.5,6,82777
2016,Other Brand,Other Model Type,Sedan,AWD,Grey,White,Gas,Automatic,4,6,10.28,128000,9.7,8,25950
2015,Other Brand,Other Model Type,Sedan,AWD,Black,Black,Premium Unleaded,Automatic,4,6,12.35,86821,8.1,9,29099
2022,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.85,16838,10.2,2,67888
2018,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.03,102507,10.0,6,33995
2020,Other Brand,Other Model Type,Sedan,AWD,Black,White,Gas,Automatic,4,4,8.5,26894,11.8,4,38888
2016,Other Brand,Other Model Type,Convertible,AWD,Red,White,Gas,Automatic,2,6,11.25,61500,8.9,8,63777
2017,Other Brand,Other Model Type,Coupe,AWD,Black,Black,Gas,Automatic,2,8,13.26,82788,7.5,7,68888
2023,Other Brand,Other Model Type,Coupe,RWD,Other Colour,Black,Gas,Automatic,2,8,12.12,90,8.3,1,101586
2019,Other Brand,Other Model Type,SUV,AWD,Red,White,Diesel,Automatic,4,4,8.14,72645,12.3,5,43860
2023,Other Brand,Other Model Type,Coupe,RWD,Other Colour,White,Gas,Automatic,2,8,12.12,90,8.3,1,103786
2023,Other Brand,Other Model Type,Convertible,RWD,Other Colour,Other Colour,Gas,Automatic,2,8,12.12,90,8.3,1,107991
2023,Other Brand,Other Model Type,Coupe,AWD,Other Colour,Other Colour,Gas,Automatic,2,8,12.77,90,7.8,1,114761
2023,Other Brand,Other Model Type,Coupe,AWD,Other Colour,Grey,Gas,Automatic,2,8,12.77,90,7.8,1,119866
2023,Other Brand,Other Model Type,Coupe,AWD,Other Colour,Black,Gas,Automatic,2,8,12.77,96,7.8,1,120616
2023,Other Brand,Other Model Type,Coupe,AWD,Other Colour,Other Colour,Gas,Automatic,2,8,12.77,90,7.8,1,123231
2011,Other Brand,Other Model Type,Sedan,RWD,Beige,White,Gas,Automatic,,,10.89,146000,9.2,13,10995
2009,Other Brand,Other Model Type,Sedan,RWD,Black,Other Colour,Gas,Automatic,4,8,10.92,149000,9.2,15,14500
2013,Other Brand,Other Model Type,Sedan,AWD,Red,Other Colour,Gas,Automatic,4,,10.67,175398,9.4,11,14995
2019,Other Brand,Other Model Type,Sedan,AWD,Black,White,Diesel,Automatic,4,4,6.9,35777,14.5,5,43888
2001,Other Brand,Other Model Type,Convertible,RWD,Black,Other Colour,Gas,Automatic,2,8,12.0,140427,8.3,23,15888
2017,Other Brand,Other Model Type,Sedan,AWD,Black,Blue,Diesel,Automatic,4,,6.9,111680,14.5,7,20995
2008,Other Brand,Other Model Type,Sedan,RWD,Cream,Other Colour,Gas,Automatic,4,6,10.33,77735,9.7,16,24000
2017,Other Brand,Other Model Type,SUV,,Black,Black,Gas,Automatic,,6,11.82,158947,8.5,7,27880
2017,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Black,Diesel,Automatic,4,4,6.9,101569,14.5,7,28000
2018,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.85,108567,10.2,6,29888
2018,Other Brand,Other Model Type,Sedan,AWD,Black,White,Diesel,Automatic,4,,6.9,62892,14.5,6,29888
2018,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.85,57580,10.2,6,30880
2017,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,11.82,158397,8.5,7,30880
2017,Other Brand,Other Model Type,SUV,AWD,Red,Black,Diesel,Automatic,4,4,8.14,101782,12.3,7,34850
2017,Other Brand,Other Model Type,SUV,AWD,White,Grey,Gas,Automatic,4,6,11.82,78940,8.5,7,37888
2019,Other Brand,Other Model Type,SUV,AWD,Black,Black,Diesel,Automatic,4,,8.14,85825,12.3,5,37888
2019,Other Brand,Other Model Type,SUV,AWD,Tan,Red,Gas,Automatic,4,,9.83,47250,10.2,5,41990
2017,Other Brand,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,6,11.82,101326,8.5,7,35922
2019,Other Brand,Other Model Type,SUV,AWD,Beige,Blue,Gas,Automatic,4,4,9.91,69461,10.1,5,42888
2019,Other Brand,Other Model Type,SUV,AWD,Black,Red,Gas,Automatic,4,4,9.85,73255,10.2,5,42989
2018,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Diesel,Automatic,4,4,8.14,54271,12.3,6,42995
2018,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,4,9.85,47831,10.2,6,43995
2019,Other Brand,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,,9.85,58968,10.2,5,44888
2019,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,,11.82,81884,8.5,5,44900
2019,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.85,57409,10.2,5,44998
2020,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,4,9.85,71860,10.2,4,46995
2022,Other Brand,Other Model Type,SUV,,Other Colour,White,Gas,Automatic,,4,9.85,8814,10.2,2,65989
2019,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.85,28000,10.2,5,46995
2018,Other Brand,Other Model Type,Sedan,AWD,White,Black,Gas,Automatic,4,6,11.75,68979,8.5,6,47888
2020,Other Brand,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.91,35281,10.1,4,48998
2021,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.85,70041,10.2,3,48999
2020,Other Brand,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,9.91,34578,10.1,4,49888
2020,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,,10.03,30887,10.0,4,49990
2019,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.85,63162,10.2,5,49990
2019,Other Brand,Other Model Type,SUV,AWD,Red,Black,Gas,Automatic,4,4,9.8,39884,10.2,5,52999
2019,Other Brand,Other Model Type,SUV,AWD,Tan,Black,Gas,Automatic,4,,9.91,44757,10.1,5,53990
2020,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,9.85,61250,10.2,4,64888
2015,Other Brand,Other Model Type,Convertible,RWD,Red,White,Gas,Automatic,2,6,9.23,51999,10.8,9,62995
2019,Other Brand,Other Model Type,SUV,AWD,Brown,Blue,Gas,Automatic,4,8,12.93,28974,7.7,5,68898
2021,Other Brand,Other Model Type,Coupe,RWD,Other Colour,Other Colour,Gas,Automatic,2,4,9.12,11117,11.0,3,72888
2019,Other Brand,Other Model Type,Convertible,AWD,Red,White,Gas,Automatic,2,,12.77,48067,7.8,5,81888
2018,Other Brand,Other Model Type,Coupe,AWD,Black,White,Gas,Automatic,2,,11.29,13420,8.9,6,86990
2021,Other Brand,Other Model Type,Convertible,AWD,Other Colour,Black,Gas,Automatic,2,8,12.77,8855,7.8,3,123888
2009,Other Brand,Other Model Type,Sedan,RWD,Tan,Blue,Gas,Automatic,4,8,11.89,175000,8.4,15,9995
2013,Other Brand,Other Model Type,Sedan,AWD,Other Colour,Other Colour,Gas,Automatic,,,10.67,115555,9.4,11,17950
2010,Other Brand,Other Model Type,Sedan,RWD,Brown,White,Gas,Automatic,4,,11.94,113000,8.4,14,19900
2009,Other Brand,Other Model Type,Coupe,RWD,Cream,Grey,Gas,Automatic,2,8,11.5,109598,8.7,15,29900
2015,Other Brand,Other Model Type,Sedan,AWD,Tan,Black,Gas,Automatic,4,,12.41,92595,8.1,9,29995
2018,Other Brand,Other Model Type,SUV,AWD,Black,White,Premium Unleaded,Automatic,4,6,11.82,62214,8.5,6,41888
2017,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,11.82,83065,8.5,7,42900
2020,Other Brand,Other Model Type,SUV,,Other Colour,Black,Gas,Automatic,,4,9.85,54201,10.2,4,44818
2020,Other Brand,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,,9.91,37773,10.1,4,49888
2020,Other Brand,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,,9.85,39183,10.2,4,49888
2019,Other Brand,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,4,,10.03,18389,10.0,5,49990
2022,Other Brand,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,,13.42,1072,7.5,2,106888
2017,Other Brand,Other Model Type,Coupe,AWD,Black,Grey,Gas,Automatic,2,,11.29,54988,8.9,7,56995
2017,Other Brand,Other Model Type,SUV,,Black,White,Gas,Automatic,,,11.82,47046,8.5,7,57000
2022,Other Brand,Other Model Type,Sedan,AWD,Other Colour,White,Gas,Automatic,4,4,9.29,1500,10.8,2,71995
2021,Other Brand,Other Model Type,Other Body Type,AWD,Other Colour,White,Gas,Automatic,,6,11.29,14486,8.9,3,93998
2018,Jeep,Wrangler,SUV,4WD,Black,Black,Gas,Other,,,11.79,50273,8.5,6,32788
2020,Jeep,Grand,SUV,4x4,Black,White,Gas,Automatic,4,6,11.3,41070,8.8,4,37999
2020,Jeep,Other Model Type,Truck,AWD,Black,Grey,Gas,Automatic,4,,12.45,100450,8.0,4,52188
2022,Jeep,Wrangler,SUV,4x4,Black,Other Colour,Gas,Automatic,4,,16.52,6676,6.1,2,109900
2022,Jeep,Grand,SUV,4WD,Other Colour,White,Premium Unleaded,Automatic,,,10.03,61,10.0,2,81988
2019,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,11.91,76116,8.4,5,47885
2021,Jeep,Grand,SUV,4x4,Other Colour,Blue,Gas,Automatic,4,,11.3,13740,8.8,3,57995
2015,Jeep,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,,10.05,134528,10.0,9,22885
2015,Jeep,Other Model Type,SUV,4x4,Black,Red,Gas,Automatic,4,4,9.95,95643,10.1,9,17395
2016,Jeep,Other Model Type,SUV,FWD,Black,Blue,Gas,Automatic,4,,9.46,72726,10.6,8,17498
2016,Jeep,Other Model Type,SUV,AWD,Black,Red,Regular Unleaded,Automatic,,4,9.95,102114,10.1,8,17880
2012,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,11.73,182000,8.5,12,18990
2018,Jeep,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,4,9.45,32703,10.6,6,31995
2017,Jeep,Other Model Type,SUV,FWD,Black,Red,Gas,Automatic,4,,9.56,118616,10.5,7,19780
2015,Jeep,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Other,,,10.76,114241,9.3,9,19998
2017,Jeep,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,4,10.57,77833,9.5,7,20490
2016,Jeep,Other Model Type,SUV,FWD,Black,White,Flexible,Automatic,4,4,9.92,116267,10.1,8,20990
2015,Jeep,Grand,SUV,4x4,Black,Grey,Diesel,Automatic,4,6,11.0,186602,9.1,9,20998
2016,Jeep,Other Model Type,SUV,4x4,Black,Red,Gas,Automatic,4,6,10.88,115009,9.2,8,21900
2019,Jeep,Other Model Type,SUV,FWD,Black,White,Gas,Automatic,4,4,9.13,36819,11.0,5,22471
2018,Jeep,Other Model Type,SUV,4WD,Other Colour,Black,Gas,Automatic,,,9.45,132566,10.6,6,22990
2017,Jeep,Other Model Type,SUV,FWD,Black,Black,Gas,Automatic,4,,9.56,42040,10.5,7,23928
2018,Jeep,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,4,9.45,66875,10.6,6,27099
2019,Jeep,Other Model Type,SUV,4x4,Tan,Other Colour,Gas,Automatic,4,4,9.76,132000,10.2,5,23950
2019,Jeep,Other Model Type,SUV,4x4,Grey,White,Gas,Automatic,,,9.45,143914,10.6,5,24577
2015,Jeep,Grand,SUV,4WD,Brown,White,Diesel,Automatic,4,6,11.0,128457,9.1,9,24685
2019,Jeep,Other Model Type,SUV,4x4,Black,Red,Gas,Automatic,4,6,11.09,119000,9.0,5,24950
2019,Jeep,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,4,9.76,108000,10.2,5,25450
2019,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,4,9.45,119000,10.6,5,25850
2016,Jeep,Grand,SUV,4x4,Black,Black,Gas,Automatic,5,,11.32,152835,8.8,8,25888
2015,Jeep,Wrangler,SUV,4WD,Other Colour,Black,Gas,Other,,6,13.39,135080,7.5,9,25923
2023,Jeep,Grand,SUV,4x4,Other Colour,Grey,Gas,Automatic,,,10.91,2500,9.2,1,81090
2018,Jeep,Other Model Type,SUV,4x4,Black,Grey,Gas,Automatic,4,6,11.09,101308,9.0,6,25990
2018,Jeep,Other Model Type,SUV,4WD,Black,White,Gas,Automatic,,,9.45,85341,10.6,6,25999
2019,Jeep,Other Model Type,SUV,4x4,Black,Black,Regular Unleaded,Automatic,,,11.55,124357,8.7,5,26899
2019,Jeep,Other Model Type,SUV,4x4,Other Colour,White,Gas,Automatic,4,6,11.09,64882,9.0,5,26989
2019,Jeep,Other Model Type,SUV,FWD,Grey,Other Colour,Gas,Automatic,,,9.36,41137,10.7,5,27677
2019,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,2,6,11.55,131325,8.7,5,27900
2019,Jeep,Other Model Type,SUV,4x4,Black,Other Colour,Gas,Automatic,4,,11.55,111698,8.7,5,28870
2021,Jeep,Grand,SUV,4x4,Other Colour,Blue,Gas,Automatic,,,11.3,41300,8.8,3,48495
2019,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,6,11.55,90017,8.7,5,29761
2018,Jeep,Other Model Type,SUV,4x4,Black,Blue,Gas,Automatic,4,4,11.55,36628,8.7,6,30471
2020,Jeep,Other Model Type,SUV,FWD,Other Colour,Other Colour,Gas,Automatic,4,6,10.24,15715,9.8,4,30995
2018,Jeep,Wrangler,SUV,4x4,Black,Grey,Gas,Automatic,2,6,12.75,60512,7.8,6,30995
2019,Jeep,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,4,9.45,58339,10.6,5,31000
2019,Jeep,Wrangler,SUV,4x4,Black,Other Colour,Gas,Automatic,2,4,11.79,58105,8.5,5,33890
2016,Jeep,Grand,SUV,4x4,Black,Black,Gas,Automatic,4,,11.32,83217,8.8,8,33990
2016,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,10.88,64419,9.2,8,26342
2021,Jeep,Other Model Type,SUV,4x4,Black,White,Gas,Automatic,4,4,9.45,46943,10.6,3,34590
2019,Jeep,Wrangler,SUV,AWD,Black,Blue,Gas,Automatic,2,,11.79,69500,8.5,5,34888
2020,Jeep,Other Model Type,SUV,4x4,Black,Black,Gas,Automatic,4,,11.55,52797,8.7,4,34989
2022,Jeep,Other Model Type,SUV,4WD,Other Colour,White,Gas,Automatic,,4,9.45,41787,10.6,2,35995
2021,Jeep,Other Model Type,SUV,4WD,White,Red,Gas,Automatic,,,9.45,25060,10.6,3,35999
2020,Jeep,Grand,SUV,4x4,Grey,White,Gas,Automatic,,6,11.3,69944,8.8,4,36777
