Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Purchase Price,Current Market Price
2019,Volkswagen,Other Model Type,Hatchback,FWD,Black,White,Gas,Automatic,4,4,8.66,103321,11.5,5,31888,2110.46
2019,Volkswagen,Tiguan,SUV,AWD,Black,Other Colour,Gas,Automatic,4,,10.0,80494,10.0,5,31998,2651.94
2018,Volkswagen,Tiguan,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,10.18,56180,9.8,6,31999,3384.6
2019,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,9.75,56118,10.3,5,31999,3629.76
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Manual,4,4,8.57,23915,11.7,5,31999,7076.29
2020,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.24,56412,9.8,4,32009,3855.81
2019,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.75,60504,10.3,5,32188,3424.06
2019,Volkswagen,Tiguan,SUV,AWD,Black,Black,Gas,Automatic,4,,9.75,55294,10.3,5,32588,3743.22
2016,Volkswagen,Other Model Type,Hatchback,AWD,Black,White,Gas,Automatic,4,4,9.28,71706,10.8,8,32888,2415.1
2020,Volkswagen,Tiguan,SUV,AWD,White,White,Gas,Automatic,4,4,10.24,109000,9.8,4,32950,2215.13
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Manual,4,4,8.48,32354,11.8,3,33498,6722.69
2021,Volkswagen,Jetta,Sedan,FWD,Other Colour,Other Colour,Gas,Automatic,4,4,7.1,42104,14.1,3,33688,5495.7
2019,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.18,132000,8.2,5,33950,1793.13
2018,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.08,118000,8.3,6,33950,1856.64
2021,Volkswagen,Tiguan,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.92,42813,10.1,3,34010,5473.75
2018,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.18,41803,9.8,6,34326,4638.38
2017,Volkswagen,Other Model Type,Hatchback,AWD,Black,Grey,Gas,Automatic,4,4,9.28,59601,10.8,7,34772,3247.34
2019,Volkswagen,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,6,12.18,54297,8.2,5,34999,4082.5
2021,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.92,27080,10.1,3,35488,8135.06
2021,Volkswagen,Tiguan,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,9.92,23455,10.1,3,35589,9042.19
2020,Volkswagen,Tiguan,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,10.24,43948,9.8,4,35890,5322.16
2021,Volkswagen,Tiguan,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.92,29925,10.1,3,35924,7648.19
2018,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.08,67990,8.3,6,36188,3248.06
2021,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.92,19346,10.1,3,36824,10665.99
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,2,,8.55,8531,11.7,2,36985,17962.6
2016,Volkswagen,Jetta,Sedan,FWD,Other Colour,White,Gas,Automatic,4,4,8.1,108155,12.3,8,18999,964.78
2018,Volkswagen,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,12.08,50220,8.3,6,36987,4299.39
2020,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.24,18776,9.8,4,37388,10394.22
2019,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,12.18,73362,8.2,5,37488,3372.76
2020,Volkswagen,Tiguan,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,10.24,47802,9.8,4,37969,5255.04
2018,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.08,76593,8.3,6,38424,3106.12
2019,Volkswagen,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,,12.18,85073,8.2,5,38745,3056.47
2022,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.43,12000,10.6,2,38994,15952.09
2019,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Red,Gas,Automatic,4,6,12.18,50736,8.2,5,38995,4815.31
2021,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,10.94,15707,9.1,3,38995,12893.67
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,8.55,3675,11.7,2,39009,25673.2
2022,Volkswagen,Jetta,Sedan,FWD,Other Colour,Black,Gas,Automatic,4,4,7.88,8728,12.7,2,39726,19090.88
2020,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,6,12.68,94282,7.9,4,39985,3067.45
2019,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.18,57036,8.2,5,40495,4530.59
2022,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.79,19412,10.2,2,40589,12420.13
2022,Volkswagen,Jetta,Sedan,FWD,Black,Black,Premium Unleaded,Automatic,4,4,7.88,5918,12.7,2,40888,23117.98
2019,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,12.18,43500,8.2,5,41088,5760.0
2020,Volkswagen,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Other,4,6,12.68,39295,7.9,4,41800,6783.65
2020,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,11.72,22641,8.5,4,42999,10538.65
2022,Volkswagen,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,12.18,43344,8.2,2,43999,7423.35
2023,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,9.43,5972,10.6,1,46581,27705.95
2021,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,12.27,16126,8.1,3,48699,15844.04
2021,Volkswagen,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,4,6,12.94,65556,7.7,3,48899,5501.11
2021,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.94,31990,7.7,3,52088,10544.13
2021,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,12.18,22074,8.2,3,52488,13909.96
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.71,8869,8.5,2,54595,26040.33
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.71,9764,8.5,2,56484,25721.31
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.18,20864,8.2,2,57574,16788.69
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.71,4838,8.5,2,58291,35356.45
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.92,7758,8.4,1,59256,31700.19
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,11.71,9012,8.5,1,60920,30440.77
2013,Volkswagen,Other Model Type,Sedan,FWD,Black,Grey,Gas,Automatic,4,4,8.25,186000,12.1,11,10777,247.43
2015,Volkswagen,Other Model Type,Sedan,FWD,Black,Grey,Gas,Automatic,4,,8.36,145000,12.0,9,13999,496.74
2016,Volkswagen,Other Model Type,Hatchback,FWD,Black,Grey,Gas,Automatic,4,4,8.04,119000,12.4,8,16777,780.33
2019,Volkswagen,Other Model Type,Hatchback,FWD,Other Colour,White,Gas,Automatic,4,4,7.34,119000,13.6,5,20950,1218.02
2019,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,4,6.95,98490,14.4,5,20995,1451.4
2017,Volkswagen,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,4,8.71,101000,11.5,7,22950,1343.92
2018,Volkswagen,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,2,4,8.04,93000,12.4,6,22999,1563.04
2019,Volkswagen,Jetta,Sedan,FWD,Grey,Black,Gas,Automatic,4,4,6.95,104000,14.4,5,23950,1575.66
2019,Volkswagen,Jetta,Sedan,FWD,Grey,White,Gas,Automatic,4,4,6.95,87210,14.4,5,24590,1897.18
2019,Volkswagen,Jetta,Sedan,FWD,Other Colour,Other Colour,Gas,Automatic,4,4,6.95,20991,14.4,5,24888,6023.04
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,85524,14.4,5,24990,1962.07
2018,Volkswagen,Tiguan,SUV,AWD,Black,Blue,Gas,Automatic,4,,10.18,133000,9.8,6,24990,1223.29
2020,Volkswagen,Jetta,Sedan,FWD,Other Colour,Blue,Gas,Automatic,4,4,6.95,51124,14.4,4,24995,3271.38
2019,Volkswagen,Jetta,Sedan,FWD,Black,Blue,Gas,Automatic,4,4,6.95,68909,14.4,5,24999,2376.06
2019,Volkswagen,Other Model Type,Hatchback,FWD,Brown,Other Colour,Gas,Automatic,4,4,7.34,53131,13.6,5,25745,3058.52
2019,Volkswagen,Jetta,Sedan,FWD,Other Colour,Blue,Gas,Automatic,4,4,6.95,58899,14.4,5,25888,2818.04
2020,Volkswagen,Other Model Type,Hatchback,FWD,Black,White,Gas,Automatic,4,4,7.42,62524,13.5,4,25888,2855.66
2017,Volkswagen,Other Model Type,Hatchback,FWD,Black,Black,Gas,Manual,4,4,8.48,135276,11.8,7,25888,1158.29
2019,Volkswagen,Jetta,Sedan,FWD,Other Colour,Red,Gas,Automatic,4,4,6.95,61354,14.4,5,26188,2752.61
2019,Volkswagen,Other Model Type,Hatchback,FWD,Black,White,Gas,Automatic,4,4,7.34,19073,13.6,5,26260,6774.33
2019,Volkswagen,Jetta,Sedan,FWD,Other Colour,Black,Gas,Manual,4,4,7.0,36935,14.3,5,26888,4296.58
2018,Volkswagen,Tiguan,SUV,AWD,Black,Black,Gas,Automatic,4,4,10.18,61408,9.8,6,26995,2646.27
2020,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,4,6.95,84000,14.4,4,27850,2370.21
2020,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,4,6.95,79000,14.4,4,27850,2503.37
2014,Volkswagen,Other Model Type,SUV,AWD,Brown,Black,Diesel,Automatic,4,6,10.14,140632,9.9,10,27888,925.7
2019,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,6.95,55168,14.4,5,27990,3221.29
2018,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,10.18,66096,9.8,6,27995,2575.23
2019,Volkswagen,Tiguan,SUV,AWD,Black,Other Colour,Gas,Automatic,4,4,10.18,45193,9.8,5,42999,5843.0
2018,Volkswagen,Tiguan,SUV,AWD,Brown,Black,Gas,Automatic,4,4,10.18,144478,9.8,6,23500,1064.88
2018,Volkswagen,Other Model Type,SUV,AWD,Black,Other Colour,Gas,Automatic,4,6,12.08,94408,8.3,6,27995,1876.92
2020,Volkswagen,Jetta,Sedan,FWD,Other Colour,Other Colour,Gas,Automatic,4,4,6.95,79000,14.4,4,28450,2557.3
2018,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,10.18,123000,9.8,6,28450,1497.37
2019,Volkswagen,Jetta,Sedan,FWD,Other Colour,Blue,Gas,Automatic,4,4,6.95,73989,14.4,5,28488,2543.9
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,4,6.95,49821,14.4,5,28590,3584.44
2021,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,7.1,31749,14.1,3,28990,5902.3
2019,Volkswagen,Tiguan,SUV,AWD,Black,Other Colour,Gas,Automatic,2,,9.75,93345,10.3,5,28995,2104.24
2020,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,10.24,65862,9.8,4,30660,3233.24
2021,Volkswagen,Jetta,Sedan,FWD,Other Colour,White,Gas,Automatic,4,4,7.1,52403,14.1,3,30795,4194.63
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,7.1,62023,14.1,3,30990,3657.37
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,7.1,63538,14.1,3,30990,3582.03
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,7.1,61045,14.1,3,30990,3707.72
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,7.1,47000,14.1,3,31490,4695.88
2021,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,7.1,36296,14.1,3,31490,5781.6
2021,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,7.1,25002,14.1,3,31990,7768.56
2021,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,7.1,22211,14.1,3,31990,8441.68
2021,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,,7.1,25217,14.1,3,31990,7721.13
2020,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,10.24,40270,9.8,4,32295,5139.45
2020,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.24,53213,9.8,4,32295,4087.13
2019,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,9.75,27081,10.3,5,32989,6672.35
2019,Volkswagen,Other Model Type,Wagon,AWD,Black,White,Gas,Automatic,2,4,9.48,65747,10.5,5,32995,3266.96
2021,Volkswagen,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,8.36,77000,12.0,3,33488,3271.82
2021,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,7.1,37308,14.1,3,33490,6017.27
2021,Volkswagen,Other Model Type,Sedan,FWD,Black,Black,Gas,Automatic,4,,8.36,62400,12.0,3,33688,3955.08
2021,Volkswagen,Jetta,Sedan,FWD,Other Colour,Other Colour,Gas,Automatic,4,4,7.1,47150,14.1,3,34188,5084.83
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,8.55,17128,11.7,2,34495,11444.08
2018,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,10.18,26600,9.8,6,34760,6648.09
2017,Volkswagen,Other Model Type,Convertible,FWD,Black,Black,Gas,Automatic,2,,8.66,58719,11.5,7,34888,3299.99
2018,Volkswagen,Other Model Type,Hatchback,FWD,Grey,Black,Gas,Automatic,2,4,8.11,38715,12.3,6,34888,5013.16
2019,Volkswagen,Other Model Type,Hatchback,FWD,Other Colour,White,Gas,Automatic,2,4,8.14,31443,12.3,5,35994,6513.89
2021,Volkswagen,Tiguan,SUV,AWD,Other Colour,Grey,Gas,Automatic,4,4,9.92,20377,10.1,3,35995,10072.01
2019,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,12.18,105426,8.2,5,35995,2338.84
2019,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,,9.75,37320,10.3,5,36990,5862.74
2020,Volkswagen,Other Model Type,SUV,AWD,Black,Grey,Gas,Automatic,2,4,11.72,25563,8.5,4,36995,8322.13
2022,Volkswagen,Other Model Type,SUV,AWD,Black,Blue,Gas,Automatic,4,4,8.55,22009,11.7,2,36999,10403.04
2021,Volkswagen,Tiguan,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,10.24,35015,9.8,3,38795,7325.5
2022,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.43,16901,10.6,2,39995,13380.73
2023,Volkswagen,Jetta,Sedan,FWD,Other Colour,Black,Gas,Automatic,4,4,7.88,2997,12.7,1,42388,30983.0
2022,Volkswagen,Other Model Type,Hatchback,FWD,Other Colour,White,Gas,Automatic,4,4,8.27,5564,12.1,2,42488,24569.01
2021,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,6,12.18,39498,8.2,3,48726,8367.43
2022,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,6,11.71,9700,8.5,2,55176,25207.31
2022,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.18,12189,8.2,2,55999,22713.55
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.92,90,8.4,1,58888,55444.6
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.92,90,8.4,1,58999,55549.11
2021,Volkswagen,Other Model Type,Hatchback,FWD,Black,Blue,Gas,Manual,5,4,8.68,49735,11.5,3,39999,5691.66
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.92,90,8.4,1,59888,56386.12
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.71,90,8.5,1,59888,56386.12
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,6,11.92,90,8.4,1,60888,57327.65
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,6,11.71,8995,8.5,1,61128,30572.05
2013,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,9.04,134719,11.1,11,10950,340.49
2012,Volkswagen,Jetta,Sedan,FWD,Tan,White,Gas,Automatic,4,,7.93,94000,12.6,12,12880,495.38
2014,Volkswagen,Jetta,Sedan,FWD,Black,Red,Gas,Automatic,4,,7.69,146898,13.0,10,13950,444.56
2015,Volkswagen,Jetta,Sedan,FWD,Other Colour,White,Gas,Manual,4,4,8.33,94287,12.0,9,13999,738.29
2012,Volkswagen,Tiguan,SUV,AWD,Black,White,Premium Unleaded,Automatic,4,,9.55,151141,10.5,12,14388,357.15
2015,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,10.67,178355,9.4,9,15499,452.57
2013,Volkswagen,Other Model Type,Hatchback,FWD,Black,Grey,Gas,Automatic,4,4,7.62,147767,13.1,11,15988,456.03
2015,Volkswagen,Other Model Type,Sedan,FWD,Black,White,Diesel,Automatic,4,4,6.82,178170,14.7,9,16888,493.62
2015,Volkswagen,Other Model Type,Sedan,FWD,Other Colour,Other Colour,Diesel,Automatic,4,4,6.82,129780,14.7,9,16900,664.97
2012,Volkswagen,Tiguan,SUV,AWD,Beige,White,Gas,Automatic,4,,9.55,99153,10.5,12,17480,640.57
2016,Volkswagen,Other Model Type,Hatchback,FWD,Other Colour,Other Colour,Gas,Automatic,2,4,8.43,139041,11.9,8,18888,760.38
2014,Volkswagen,Tiguan,SUV,AWD,Grey,White,Gas,Automatic,4,4,9.22,60919,10.8,10,18988,1338.71
2017,Volkswagen,Other Model Type,Hatchback,FWD,Black,White,Gas,Automatic,2,4,8.57,129802,11.7,7,19888,924.68
2019,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,4,6.95,144545,14.4,5,19890,965.25
2015,Volkswagen,Other Model Type,Hatchback,FWD,Tan,Black,Gas,Automatic,2,4,8.52,107820,11.7,9,21888,1021.76
2019,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,6.95,75187,14.4,5,22490,1980.06
2017,Volkswagen,Other Model Type,Sedan,FWD,Black,Grey,Gas,Automatic,4,,8.19,36975,12.2,7,22980,3179.78
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,96200,14.4,5,23888,1687.01
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,61235,14.4,5,23990,2525.79
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,2,4,6.95,99946,14.4,5,24470,1669.23
2019,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,4,6.95,106000,14.4,5,24950,1613.15
2018,Volkswagen,Other Model Type,SUV,AWD,Black,White,Gas,Automatic,2,6,12.08,105281,8.3,6,33888,2057.72
2019,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,4,6.95,106000,14.4,5,24950,1613.15
2019,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,78831,14.4,5,24990,2109.91
2019,Volkswagen,Jetta,Sedan,FWD,Black,Blue,Gas,Automatic,2,4,6.95,22445,14.4,5,24995,5777.85
2018,Volkswagen,Other Model Type,Coupe,FWD,Black,Other Colour,Gas,Automatic,2,4,8.19,78853,12.2,6,25495,2008.54
2019,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,6.95,35300,14.4,5,25888,4286.09
2016,Volkswagen,Other Model Type,Hatchback,FWD,Black,Black,Gas,Manual,4,4,8.28,123865,12.1,8,25888,1160.33
2019,Volkswagen,Jetta,Sedan,FWD,Beige,White,Gas,Automatic,4,4,6.95,94000,14.4,5,25950,1871.39
2019,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,,6.95,61000,14.4,5,25990,2745.42
2020,Volkswagen,Other Model Type,Hatchback,FWD,Other Colour,Black,Gas,Manual,4,4,7.59,37799,13.2,4,25995,4350.72
2018,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,10.18,97239,9.8,6,31688,2068.43
2020,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,27000,14.4,4,26490,5727.57
2019,Volkswagen,Jetta,Sedan,FWD,Other Colour,Other Colour,Gas,Automatic,4,4,6.95,87820,14.4,5,26888,2061.54
2019,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,6.95,84836,14.4,5,26990,2134.47
2020,Volkswagen,Jetta,Sedan,FWD,Other Colour,Red,Gas,Automatic,4,4,6.95,50000,14.4,4,27488,3665.07
2021,Volkswagen,Jetta,Sedan,FWD,Other Colour,White,Gas,Automatic,4,4,7.1,16901,14.1,3,27995,8845.67
2014,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Diesel,Automatic,4,6,10.14,126000,9.9,10,27995,1029.23
2020,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,29000,14.4,4,29388,6028.31
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,7.1,24826,14.1,3,29490,7197.64
2019,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,,6.95,56100,14.4,5,29888,3391.23
2020,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,54381,14.4,4,29990,3726.57
2021,Volkswagen,Jetta,Sedan,FWD,Black,Black,Gas,Automatic,4,,7.1,26259,14.1,3,31990,7499.24
2020,Volkswagen,Other Model Type,Sedan,FWD,Black,White,Gas,Automatic,4,,8.71,61500,11.5,4,32888,3679.78
2021,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,,7.1,50100,14.1,3,32888,4651.38
2021,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,6.95,44600,14.4,3,33288,5182.2
2021,Volkswagen,Jetta,Sedan,FWD,Black,Other Colour,Gas,Automatic,4,,7.1,21600,14.1,3,33688,9061.65
2019,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,9.75,23474,10.3,5,33998,7617.4
2018,Volkswagen,Tiguan,SUV,AWD,Black,White,Gas,Automatic,4,4,10.18,71937,9.8,6,34099,2913.13
2019,Volkswagen,Jetta,Sedan,FWD,Black,Blue,Gas,Automatic,4,4,6.95,14257,14.4,5,35488,10972.5
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.43,90,10.6,1,36275,34153.87
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.43,90,10.6,1,36275,34153.87
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.43,90,10.6,1,36275,34153.87
2019,Volkswagen,Tiguan,SUV,AWD,Black,Black,Gas,Automatic,4,4,9.75,48363,10.3,5,36499,4690.34
2023,Volkswagen,Jetta,Sedan,FWD,Black,White,Gas,Automatic,4,,7.06,700,14.2,1,36990,32841.59
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.43,90,10.6,1,37075,34907.09
2019,Volkswagen,Other Model Type,SUV,AWD,Black,Black,Gas,Automatic,4,6,12.18,110411,8.2,5,35988,2241.57
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,8.55,90,11.7,1,37475,35283.7
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,8.55,90,11.7,1,37475,35283.7
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,8.55,90,11.7,1,37475,35283.7
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,8.55,90,11.7,1,37475,35283.7
2016,Volkswagen,Other Model Type,SUV,AWD,Black,White,Diesel,Automatic,4,,9.8,102550,10.2,8,37888,2019.8
2019,Volkswagen,Other Model Type,Convertible,FWD,Other Colour,Blue,Gas,Automatic,2,4,8.14,33425,12.3,5,38489,6647.5
2019,Volkswagen,Other Model Type,Hatchback,FWD,Black,White,Gas,Automatic,2,4,8.14,36249,12.3,5,39888,6468.46
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.43,90,10.6,1,39975,37637.51
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.43,90,10.6,1,39975,37637.51
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Blue,Gas,Automatic,4,4,8.55,90,11.7,1,40075,37731.67
2023,Volkswagen,Other Model Type,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,8.55,90,11.7,1,40575,38202.43
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.43,90,10.6,1,41475,39049.8
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.43,90,10.6,1,41475,39049.8
2019,Volkswagen,Jetta,Sedan,FWD,Black,Blue,Gas,Automatic,4,4,6.95,116053,14.4,5,23987,1427.2
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Other Colour,Gas,Automatic,4,4,9.79,90,10.2,1,43125,40603.32
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,Black,Gas,Automatic,4,4,9.79,90,10.2,1,43125,40603.32
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.79,90,10.2,1,43125,40603.32
2023,Volkswagen,Tiguan,SUV,AWD,Other Colour,White,Gas,Automatic,4,4,9.79,90,10.2,1,43620,41069.38
2019,Volkswagen,Other Model Type,Convertible,FWD,Black,Black,Gas,Automatic,2,4,8.14,47158,12.3,5,33920,4450.82
